ClsNmCtnWeb,MtdNmCtnSend,MtdNmCtnExecut,MtdModFINAL,ClsNmCtnInput,ClsNmEndsReq,ClsNmCtnRedirect,ParamDfSiMtdRun,ParamTypCtnSql,ParamDfSiMtdDump,ParamDfSiMtdStream,MtdWritInvkd,MtdSetInvkd,MtdNmCtnHandl,ParamDfSiMtdLog,MtdModPRIVATE,ClsNmCtnManager,RtnTypResultSet,MtdExecutInvkd,ClsFINAL,ParamDfSiMtdPrint,MtdUpdatInvkd,ClsWebInvkd,MtdNmCtnLog,ParamTypCtnDb,ParamDfSiMtdExecut,MtdRunInvkd,ParamTypCtnStr,ParamDfSiMtdUpdat,MtdReplacInvkd,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,ClsLogInvkd,MtdParsInvkd,ParamTypCtnWeb,ParamDfSiMtdHandl,MtdModPUBLIC,ParamTypCtn.io.,ClsNmEndsRender,MtdNmCtnWrit,InnerCls,MtdLogInvkd,MtdNmCtnPrint,MtdPutInvkd,ClsDbInvkd,ParamTypCtnStringbuilder,ParamDfSiMtdWrit,ClsNmCtnResponse,ClsNmCtnJdbc,MtdNmStrtSet,ClsSTATIC,MtdNmCtnUpdat,MtdNmCtnRedirect,ParamDfSiMtdSet,MtdNmCtnStream,ParamDfSiMtdPut,Implicit method,Cls.io.Invkd,Cls.net.Invkd,ClsNmCtn.io.,MtdHandlInvkd,ClsNmCtnHtml,MtdNmStrtOn,ClsAnonymous,ParamTypCtnChar[],MtdNmCtnReplac,MtdPrintInvkd,ClsNmCtnNet,MtdConstructor,ParamDfSiMtdSend,MtdSendInvkd,MtdNmCtnRun,ParamTypCtnCharsequence,ParamTypCtnByte[],MtdLoneGetterOrSetter,ParamDfSiMtdPars,MtdCtnParams,MtdNmCtnDump,MtdDumpInvkd,ClsNmCtnSql,ClsPUBLIC,MtdNmCtnSetheader
0.0,-0.0014500127546972774,-0.0037374650635984916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023169643258875355,0.0,0.0,0.0,-0.01313623347838915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037676708576308705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009751028278534014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01010338795866376,-0.002823761980204191,-0.08335947668365132,0.0,0.0,-0.002792281967077717,0.0,0.0
0.0,-0.0012815226427710102,-0.003234146682272449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02284480760422381,0.0,0.0,0.0,-0.014226173282790616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03733015111733128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00956166512762218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009371785782599387,-0.004264835727753357,-0.08356395113498169,0.0,0.0,-0.0023209608976541996,0.0,0.0
0.0,-0.001718197589682141,-0.0038133265847024203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022312241646253696,0.0,0.0,0.0,-0.013091948930250334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03720716215671359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009638720296294367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009896100113850288,-0.00347615158473674,-0.08421187537069114,0.0,0.0,-0.002634275726825299,0.0,0.0
0.0,-0.003137269114916164,-0.007351822642233266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03490802530268407,0.0,0.0,0.0,-0.025960802178713487,0.0,0.0,0.0,-0.0020630703063881373,0.0,0.0,0.0,0.0,0.0,-0.0716182048237299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012802333464945236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017827524911263486,-0.006164075458102409,0.0,0.0,0.0,-0.006166871797023839,0.0,0.0
0.0,-0.006662931849313227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03172026224437361,0.0,0.0,0.0,-0.018379626010624196,0.0,0.0,0.0,-0.005978672871894353,0.0,0.0,0.0,0.0,0.0,-0.051143152965876224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012018585978759516,0.219151128193493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011915608735000657,0.0,-0.2622339945127135,0.0,0.0,-0.007098293024937693,0.0,0.0
0.0,-0.0017800117900522113,-0.003443480837672137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022530101241263575,0.0,0.0,0.0,-0.013666458378395243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03713606081992252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009613602852574513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010164712786808569,-0.004063393076055515,-0.08388761365199442,0.0,0.0,-0.001714564565261284,0.0,0.0
0.0,-0.0029538763620278225,-0.009636533193416112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011192995460885813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03500708524647876,0.0,0.0,0.0,-0.02562150775353609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07104665971285529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01123513130341543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018215491402172223,-0.007564970627163199,0.0,0.0,0.0,-0.005599444852846505,0.0,0.0
0.0,0.0,-0.005790240803088859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002576870696590313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016561153065624872,0.0,0.0,0.0,-0.012513138834733479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114387982771631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009131141318091817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004891549321586035,-0.006035226206832926,0.2617159451530131,0.0,0.0,-0.0036554231836277706,0.0,0.0
0.0,-0.0011457359966626224,-0.0042864410276536175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021470623012508433,0.0,0.0,0.0,-0.014148767363030394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03724432836364913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010338326072346778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009685403904443475,-0.0039421135271121704,-0.08374348996045605,0.0,0.0,-0.0019947707721373197,0.0,0.0
0.0,-0.0019880136009006177,-0.004493516131703034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02249134339714888,0.0,0.0,0.0,-0.01402574648880074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03735642693567292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00982396218306211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009704235879091631,-0.0025966723686833043,-0.08327381162145674,0.0,0.0,-0.002246271393480027,0.0,0.0
