readInputPrefixFeature,getInputPrefixFeature,findInputPrefixFeature,removeInputPrefixFeature,parseInputPrefixFeature,copyMixedPrefixFeature,moveMixedPrefixFeature,doMixedPrefixFeature,writeTargetPrefixFeature,setTargetPrefixFeature,addTargetPrefixFeature,updateTargetPrefixFeature,saveTargetPrefixFeature,runTargetPrefixFeature,execTargetPrefixFeature,sendTargetPrefixFeature,logTargetPrefixFeature,printTargetPrefixFeature,evalTargetPrefixFeature,readInputNRMInvokes,getInputNRMInvokes,findInputNRMInvokes,removeInputNRMInvokes,parseInputNRMInvokes,listInputNRMInvokes,peekInputNRMInvokes,pollInputNRMInvokes,retrieveInputNRMInvokes,asInputNRMInvokes,pullInputNRMInvokes,elementInputNRMInvokes,copyMixedNRMInvokes,moveMixedNRMInvokes,doMixedNRMInvokes,writeTargetNRMInvokes,setTargetNRMInvokes,addTargetNRMInvokes,updateTargetNRMInvokes,saveTargetNRMInvokes,runTargetNRMInvokes,execTargetNRMInvokes,sendTargetNRMInvokes,logTargetNRMInvokes,printTargetNRMInvokes,evalTargetNRMInvokes,pushTargetNRMInvokes,insertTargetNRMInvokes,formatTargetNRMInvokes,offerTargetNRMInvokes,fatalTargetNRMInvokes,errorTargetNRMInvokes,infoTargetNRMInvokes,traceTargetNRMInvokes,warnTargetNRMInvokes,severeTargetNRMInvokes,fineTargetNRMInvokes,configTargetNRMInvokes,debugTargetNRMInvokes,generalNRCategoryFeature,generalParamNRCategoryFeature,generalReturnNRCategoryFeature,fileNRCategoryFeature,fileParamNRCategoryFeature,fileReturnNRCategoryFeature,logNRCategoryFeature,logParamNRCategoryFeature,logReturnNRCategoryFeature,webNRCategoryFeature,webParamNRCategoryFeature,webReturnNRCategoryFeature,dbNRCategoryFeature,dbParamNRCategoryFeature,dbReturnNRCategoryFeature,xmlNRCategoryFeature,xmlParamNRCategoryFeature,xmlReturnNRCategoryFeature,guiNRCategoryFeature,guiParamNRCategoryFeature,guiReturnNRCategoryFeature,StringParam,String[]Param,Byte[]Param,Char[]Param,primitiveParam,DFfromNRMtoThis,DFfromNRMtoRet,DFfromParamToNRM,DFfromParamToThis,DFfromNRMtoParam,concreteMethod,isInterface,isAbstractClass,isConcreteClass,inputPrefixType,targetPrefixTye,mixedPrefixType,generalClassNamePatternCat,fileClassNamePatternCat,logClassNamePatternCat,webClassNamePatternCat,xmlClassNamePatternCat,guiClassNamePatternCat,dbClassNamePatternCat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01387422031884384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02521099997760002,0.0,0.0,-0.016118423474998325,-0.007290955311194668,0.0,0.0,0.0,0.0,-0.04478070587994704,0.0,0.0,-0.08306852452740823,0.0,0.0,0.0,0.0,0.0,-0.006316198254101346,0.0,0.0,0.0,-0.034151115903908694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029102552183196195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01552490066002974
0.0,0.09743885811010304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011813526012588232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01437543155187415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904485288152824,0.0,0.0,0.013084325157433805,0.0,0.0,0.0,0.0,0.0,0.056316660359293134,0.0,0.0,0.03954568078177722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010421965829151003,0.0,0.0,0.0,0.03534297546055921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09384379403113052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.26046504242245483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024062158808838885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04184790677071073,0.0,0.0,0.025826772478842498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03272334149482446,-0.023020627568540567,0.0,0.0,0.0,0.0,-0.04324254828323348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026590612920484532,-0.04019334004016718,0.0,0.0,0.0,0.0,-0.05956783065053319,0.0,0.0,0.0
0.0,0.07588255074722125,0.0,0.0,0.0,0.0,0.0,0.0,0.15568816806154875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024914893386650434,0.0,0.0,-0.020975946734682935,0.0,0.0,0.0,0.0,0.0,0.04039570804056689,0.0,0.0,0.031371936943029664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01884411104846533,0.0,0.01789605935167765,0.0,0.0,0.0,-0.021455894227334904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06866648355829642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.047452099648025325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052128082581459116,0.0,0.0,-0.03693752581444524,-0.006470721145044729,0.0,0.0,0.0,0.0,-0.13212445318339258,-0.005138228443830217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028454179555324744,-0.0138087097954596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03308102704369602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01474776857660113
0.0,0.08264447804531347,0.0,-0.2357963203080664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025342517431459793,0.0,0.0,0.027957819608800595,0.0,0.0,0.0,0.0,0.0,0.05025674656947178,0.0,0.0,0.03619445123702681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353166740452067,-0.03302424771357196,0.0,0.0,0.0,0.0,0.041453331885439745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027549286041024707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01565982012781136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10336826404090063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010088787027414153,0.0,0.0,-0.009362461699825986,0.0,0.0,0.0,0.0,0.0,-0.029441983295835493,0.0,0.0,-0.04686107160802206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01734987868673977,0.0,-0.005034488725560948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005532319720150049,-0.03273952155896762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.11927014165806181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016146459797887917,0.0,0.0,-0.010627960208596793,-0.004356334664332329,0.0,0.0,0.0,0.0,-0.017938082427603825,0.0,0.0,-0.035853711800731006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017446767472493168,0.0,-0.004083436396065552,0.0,-0.028191472355996686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02152422970945903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08495168012618616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057904667323148785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02152193624403274,0.0,0.0,0.021841167611481083,0.0,0.0,0.0,0.0,0.0,0.05832218383384821,0.0,0.0,0.047641255018408116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015995012642259332,0.0,0.017689661026355986,0.0,0.0,0.0,0.021798175622372584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043562330727345513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04555021718011791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01880695854449053,0.0,0.0,0.017492847311440556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013773615840775348,0.0,0.0,0.016230810012377524,0.0,0.0,0.0,0.0,0.0,0.03691602267670842,0.0,0.0,-0.17023145362652187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015136706195440032,0.0,0.0,0.0,0.0,0.0,0.02066543384902032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04355357885825645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07406273123228632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05988958535553272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023623043965170357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015672477108144234,0.0,0.0,0.01811363014731445,0.0,0.0,0.0,0.0,0.0,0.060023860538178944,0.0,0.0,0.05312538628236318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01974855191928648,0.0,0.0,0.0,0.023290414980452527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04367838864670937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
