ClsNmCtnWeb,MtdModFINAL,ParamTypCtnSql,MtdNmCtnName,MtdNmCtnDecod,ClsNmCtnOutput,SoMtdRtnGet,SoMtdRtnRequest,MtdModPRIVATE,ClsNmCtnManager,MtdNmCtnUnescap,ClsFINAL,MtdCreatInvkd,SoMtdRtnLoad,ClsWebInvkd,ParamTypCtnDb,MtdCtnParams,ParamTypCtnStr,RtnTypConstant,MtdNmCtnCreat,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,MtdNmCtnRequest,RtnTypByte[],ParamTypCtnWeb,MtdModPUBLIC,ParamTypCtn.io.,MtdDecodInvkd,MtdOutputInvkd,InnerCls,RtnTypServlet,MtdNmCtnReadNotThread,ClsDbInvkd,ClsSTATIC,MtdNmCtnRetriev,MtdGetInvkd,MtdNmStrtGet,MtdNmCtnStream,ImplicitMtd,Cls.io.Invkd,Cls.net.Invkd,SoMtdRtnCreate,ClsNmCtn.io.,MtdNmCtnObject,RtnTypCharSequence,MtdRequestInvkd,ClsNmCtnHtml,ClsAnonymous,ParamTypCtnChar[],RtnTypStr,SoMtdRtnUnescape,MtdUnescapInvkd,SoMtdRtnRead,RtnTypDocument,RtnTypNode,ClsNmCtn.net.,MtdReadInvkd,MtdConstructor,RtnTypRequest,MtdNmCtnLoadNotPayload,ParamTypCtnCharsequence,MtdLoadInvkd,ParamTypCtnByte[],SoMtdRtnDecode,ClsNmCtnSql,ClsPUBLIC
0.0,0.0,0.0,-0.00617170317602456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1602077283527966,-0.09593832775343944,0.0,-0.0047493201733948736,0.0,0.0,-0.00449609432614223,0.0,-0.0052320940522327195,0.0,0.0,-0.01152884619851277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012465546666350894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013421609650470383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0072015423039324625,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023906119817396565,0.0,0.0,0.0,0.0,0.0,0.0,-0.23225194340057728,0.0,0.0,0.0,0.0,0.0,-0.0032671696306146264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01053910581659011,0.0,0.0,0.0,-0.0041420305113114685,0.0,0.0,-0.0013872035663246257,0.0,0.0,0.0,0.0,0.0,0.0,-0.01885663706877027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010605495882535787,0.0,0.0,0.0,0.0,-0.04209287839254432,-0.0054246826965710015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782950221062965,-0.07330977876531947,0.0,0.004925378766399036,0.0,0.0,0.006671474486239173,0.0,0.0,0.0,0.0,0.07234535754826105,0.004540523703718461,0.0,0.0,0.0,0.0,0.0,-0.1491402969012618,0.0,0.0,0.09891718384670108,0.0,0.0,0.0,0.019012291959475458,0.0,0.0,0.0,0.01750011051627362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11058298658393023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24884370944084128,0.032517359697578595,0.0,0.0,0.0,0.0,-0.057541161979245234,0.0,0.0,0.0,0.0,-0.011939714979237967,0.005958967075700428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134169768796994,0.0,0.0,0.0,0.010439205831223528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18161115629384128,0.0,0.0,0.0,0.0,0.0,0.0,0.020208035690037016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032029202494789936,0.0,0.0,-0.003262727837562866,0.0,0.0,0.0,-0.26037702621281,0.018928944992317627,-0.007633825559156954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004714435809543062,0.0,0.0,0.0,-0.007232500599695918,0.0,0.0,-0.0044703213438457776,0.0,0.0,0.0,0.0,0.0,0.0,-0.028995117040489904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032622900587662707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008123015676941918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39943561650375164,0.07462229403569992,0.0,0.0,0.0,0.0,0.0,-0.09845634730569369,0.0,0.0,0.0,-0.005365777107743941,0.010187909098939163,0.0,0.0,0.0,0.0,0.0,0.003317044229403254,0.0,0.0,-0.005455127758334791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009831615416183027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009504286306091875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14210183142441551,0.024619937104252535,-0.004642551465956665,0.0,0.0,0.0,0.04101779417514079,0.0,0.0,0.0,0.0,0.00492516548197508,-0.02687815799276317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017687404084945988,0.0,0.0,0.0,-0.01478307220403938,0.0,0.0,0.03452661668746031,0.0,0.0,0.0,0.0,0.0,0.0,-0.015543175063870998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00588615977377074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40014150480882554,0.05495521245950046,0.0,0.0,0.0,0.0,0.0,0.004057915525789973,0.0,0.0,0.0,0.0,0.007463305317254877,0.0,0.0,0.0,0.0,0.0,-0.16245547715688677,0.0,0.0,0.054073334930636555,0.0,0.0,0.0,0.009170345651352623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01025516580091907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024926549325186564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002716760736410058,0.0,0.0,0.0,0.0,-0.2608457147599037,0.019944185976439942,-0.007300331116084308,0.0,0.0,0.0,0.0,0.0,-0.002818838166516957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005359400524321029,0.0,0.0,0.0,-0.007305520922386216,0.0,0.0,-0.005449534993522597,0.0,0.0,0.0,0.0,0.0,0.0,-0.028558226527670764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038120779486564824,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.003198245003243864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005089739881656291,-0.002921101357295841,0.0,0.0,0.0,-0.21580642311551845,0.0,-0.007368512530777612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032352130471522476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009274838106630313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015940163156747233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04838888953392819,0.0,0.0,-0.005975401206061173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033514968665036386,0.0,0.0,0.0,0.0,0.0,0.0,-0.26109488969168265,0.01961456779300097,-0.007213466819431166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005269106783135397,0.0,0.0,0.0,-0.0074295775316373545,0.0,0.0,-0.004384772445056823,0.0,0.0,0.0,0.0,0.0,0.0,-0.028482312555207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003605073881469307,0.0,0.0,0.0,-0.003006090937909314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006333189604728622,0.0,0.0,0.0,0.0,-0.2278134384117533,-0.060699815148245184,-0.008485763108447649,0.0,0.0,0.0,-0.006435907997315582,0.0,0.0,0.0,0.0,-0.0058503106338098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014144878833708527,0.0,0.0,0.0,0.0,0.024362138206986246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022559625873791907,0.0,0.0,0.0,0.0,0.0,0.02413605733959599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07862537152893989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25105822987567233,0.01623003288526035,0.0,0.0,0.0,0.0,-0.0526541788614496,0.0,0.0,0.0,0.0,0.0,0.0053141074818551445,0.0,0.0,0.0,0.0,0.0,0.004406441826838414,0.0,0.0,0.01979072005036114,0.0,0.0,0.0,-0.0524027532290698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036265266844817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030561916244528993,0.0,0.0,0.0
0.0,0.0,0.0,-0.020632657887276286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23913540482976703,-0.2589006495236607,-0.009911684821557076,0.0,0.0,0.0,0.02260665503862898,0.0,0.0,0.0,0.0,-0.014704669536109596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044437435190814625,0.0,0.0,0.0,-0.01272258473231183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02533113138664333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012487108652392668
0.0,0.0,0.0,0.0,0.0,0.003246791289871991,0.0,0.0,0.006029138883192561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475161599358785,0.10775014375853377,0.0,0.0,0.0,0.0,0.014724138646745995,0.0,0.0,0.0,0.0,0.0032396390500504246,0.010593973062423892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007526146522407806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13383728886126767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003370090771481002
0.0,0.0,0.0,-0.0028383187895195945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12357065110563897,-0.08824574911449132,-0.0027157209420903654,0.0,0.0,0.0,-0.001548960225966567,0.0,0.0,0.0,0.0,-0.004427383556623644,-0.020910811872261795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005530616503861883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015794483601225446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002328812690313116,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013076561898304195,0.0,0.0,-0.002006680047998457,0.0,0.0,-0.005897948386065892,-0.2524733945787124,0.0,-0.006390209844833943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025398013764557476,0.0,0.0,0.0,-0.0034017021087121295,0.0,0.0,-0.0021528539961829644,0.0,0.0,0.0,0.0,0.0,0.0,-0.026749664872377545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002010342351446478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029606382105741825,0.0,0.0,0.0,0.0,-0.2606081994609739,0.019842217488369708,-0.008480465294352079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002986912739351309,-0.0024721178255600607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005284810508240305,0.0,0.0,0.0,-0.007425308987786815,0.0,0.0,-0.004974783816970226,0.0,0.0,0.0,0.0,0.0,0.0,-0.02887120036359295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26678598565355505,0.024790150352300994,-0.006491463738556735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003257873939462205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007260943604449002,0.0,0.04370531548035667,0.0,0.0,0.0,0.0,-0.0033733164895097677,0.0,0.0,0.0,0.0,0.0,0.0,-0.026125911993503823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002646353758976309,0.0,0.0,0.0,-0.003300793968276289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014664492817034803,0.0,0.0,0.0,-0.2281535273607359,0.0,-0.0031665668492551102,0.0,0.0,0.0,0.0,-0.014543329876730566,0.0,0.0,0.0,-0.0014733807397796506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002313832599199192,0.0,0.0,0.0,-0.00370433906446161,0.0,0.0,-0.0034890452852659945,0.0,0.0,0.0,0.0,0.0,0.0,-0.02384700400958973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015688357681458336,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.002807193807525967,0.0,0.0,0.005775063668791262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475673606514169,0.10813864932940404,0.0,0.0,0.0,0.0,0.015730594208601987,0.0,0.0,0.0,0.0,0.0026707981575921913,0.009904015133013417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007101135936163666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13521643276355175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029222671257925353
0.0,0.0,0.0,-0.0030698265089468004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031565929194473067,0.0,0.0,0.0,-0.2345402394041173,0.009084962839826339,-0.0022863147749886507,-0.002212192520815892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008361213843814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013545691188048097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026470957847950005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002224943070392851,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002932200436269498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35455363562784786,-0.13685046807212273,0.0,0.0,0.0,0.0,0.012217427677184957,0.006083100292337307,0.0,0.0,0.0,-0.012569596500433433,0.007201330256522597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17078808398770243,0.0,0.0,0.0,0.01912188078989406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07016444520385358,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.004911429278785306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16013739000833366,-0.09511979846499445,0.0,0.0,0.0,0.0,-0.004316628463061952,0.0,-0.004198070026972188,0.0,0.0,-0.012110006808721515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014823160637016676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015726320453310363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005505950588417939,0.0,0.0,0.0,-0.004564057923682807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005060243236391204,0.0,0.0,0.0,0.0,-0.2264973672557371,-0.05808704399828892,-0.008339761919207236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008477886441654007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01594572735364893,0.0,0.0,0.0,0.0,0.023754230819670628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022577879957034138,0.0,0.0,0.0,0.0,0.0,0.021770847377773208,0.0,0.0,0.0,0.0,0.0,-0.004363902100700697,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0022193355683182148,0.0,-0.007082516221862595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14021367668429524,-0.07711136882388898,-0.004410536415777479,0.0,0.0,0.0,-0.0030409142722680853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005986110290922925,0.0,-0.010789922612010772,0.0,-0.006764971120728586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01824975434951767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077955343457025515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45106685435525246,0.08858113691587358,0.0,0.0,0.0,0.0,0.002916012649208439,0.0,0.0,0.0,0.0,0.0,0.011530592956999408,0.0,0.0,0.0,0.0,0.0,0.002241021334791567,0.0,0.0,-0.011868864337954865,0.0,0.0,0.0,0.004382928489983336,0.0,0.0,0.002176040836390139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009994654278753278
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032457037516428477,0.0,0.0,0.0,-0.2606128931391785,0.019921215983057034,-0.007093315408693588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030988194200997988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00516977267943525,0.0,0.0,0.0,-0.007804706047738808,0.0,0.0,-0.00467271608446726,0.0,0.0,0.0,0.0,0.0,0.0,-0.029217677726373223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032278314444599333,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03196840261791648,0.0,0.0027864471308611805,0.0,0.0,0.0074522712187242955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360760786208941,0.07202795232222742,0.0,0.0,0.0,0.0,0.008537401164528401,0.002957083293465129,0.0,0.0,0.0,0.0,0.010508178855195697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017236499854140684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643521646807029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07580340181249134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375967881297969,-0.0733127478040301,-0.005124786063611719,0.0,0.0,0.0,-0.037044970588233944,0.0,0.0,0.0,0.0,0.0,0.006795105819128082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038461571294036,0.0,0.0,0.0,0.016841953016533347,0.0527410553934117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12403508181476602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26338192803835786,-0.1909363395547208,0.04196282173140647,0.0,0.0,0.0,0.0,0.0,0.1693527533797233,0.0,0.0,-0.011929483981345764,0.004614512197895326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02518921940504621,0.0,0.0,0.0,0.011232387149893976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16211503081035822,0.0,0.0,0.0,0.0,0.0,0.0,0.004292070319224803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.004100698482274627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18186541869759323,-0.08553054586594888,-0.005545421720527982,0.0,0.0,-0.0015345356413513644,0.0,0.0,0.0,0.0,0.0,-0.0030529182115549146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005543624232872217,0.0,0.0,0.0,0.03622890615592162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013728018576436598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030546399447613504,0.0,0.0,0.0,0.0
