row,dataset_row,base_value,prediction,readInputPrefixFeature,getInputPrefixFeature,findInputPrefixFeature,removeInputPrefixFeature,parseInputPrefixFeature,copyMixedPrefixFeature,moveMixedPrefixFeature,doMixedPrefixFeature,writeTargetPrefixFeature,setTargetPrefixFeature,addTargetPrefixFeature,updateTargetPrefixFeature,saveTargetPrefixFeature,runTargetPrefixFeature,execTargetPrefixFeature,sendTargetPrefixFeature,logTargetPrefixFeature,printTargetPrefixFeature,evalTargetPrefixFeature,readInputNRMInvokes,getInputNRMInvokes,findInputNRMInvokes,removeInputNRMInvokes,parseInputNRMInvokes,listInputNRMInvokes,peekInputNRMInvokes,pollInputNRMInvokes,retrieveInputNRMInvokes,asInputNRMInvokes,pullInputNRMInvokes,elementInputNRMInvokes,copyMixedNRMInvokes,moveMixedNRMInvokes,doMixedNRMInvokes,writeTargetNRMInvokes,setTargetNRMInvokes,addTargetNRMInvokes,updateTargetNRMInvokes,saveTargetNRMInvokes,runTargetNRMInvokes,execTargetNRMInvokes,sendTargetNRMInvokes,logTargetNRMInvokes,printTargetNRMInvokes,evalTargetNRMInvokes,pushTargetNRMInvokes,insertTargetNRMInvokes,formatTargetNRMInvokes,offerTargetNRMInvokes,fatalTargetNRMInvokes,errorTargetNRMInvokes,infoTargetNRMInvokes,traceTargetNRMInvokes,warnTargetNRMInvokes,severeTargetNRMInvokes,fineTargetNRMInvokes,configTargetNRMInvokes,debugTargetNRMInvokes,generalNRCategoryFeature,generalParamNRCategoryFeature,generalReturnNRCategoryFeature,fileNRCategoryFeature,fileParamNRCategoryFeature,fileReturnNRCategoryFeature,logNRCategoryFeature,logParamNRCategoryFeature,logReturnNRCategoryFeature,webNRCategoryFeature,webParamNRCategoryFeature,webReturnNRCategoryFeature,dbNRCategoryFeature,dbParamNRCategoryFeature,dbReturnNRCategoryFeature,xmlNRCategoryFeature,xmlParamNRCategoryFeature,xmlReturnNRCategoryFeature,guiNRCategoryFeature,guiParamNRCategoryFeature,guiReturnNRCategoryFeature,StringParam,String[]Param,Byte[]Param,Char[]Param,primitiveParam,DFfromNRMtoThis,DFfromNRMtoRet,DFfromParamToNRM,DFfromParamToThis,DFfromNRMtoParam,concreteMethod,isInterface,isAbstractClass,isConcreteClass,inputPrefixType,targetPrefixTye,mixedPrefixType,generalClassNamePatternCat,fileClassNamePatternCat,logClassNamePatternCat,webClassNamePatternCat,xmlClassNamePatternCat,guiClassNamePatternCat,dbClassNamePatternCat
0,7917,0.4846666666666667,0.3333333333333333,0.0034902090100167827,-0.009513197352822632,0.0,0.0,0.0031131389622187106,0.0,0.0,0.0,0.0013710073592145377,0.0036616951563864797,0.0,-0.004115835779768102,0.0,0.0,0.0,0.0,0.0,-0.004214988281762197,0.0,-0.0025615592378818238,0.004655218077658819,-0.0021892987300411925,-0.003639474815286627,0.0,0.0,0.0013892112914523204,0.0,0.0,0.0,0.0,0.0,0.0,0.005065093191683549,-0.0012924148690328693,0.008433840119169592,-0.006692058673831767,-0.0038283164884669843,0.0030383873755529703,-0.0027010744585778575,0.0,0.0026881093054502165,-0.004042085709296409,-0.0018399052741137846,-0.0014403283832919549,0.0,0.0019505965190874492,0.0018079281802780385,-0.004315745503211957,0.002835617540408215,0.00402422152179,-0.006088361868810601,0.0019511811061394104,0.0,0.003508054554352361,0.0,-0.0013263744211470497,-0.003444636707282635,0.00694338674089824,0.0,0.023382120161967522,0.0,0.0,0.0,0.0,0.0,-0.006042077420065378,0.0,0.0,0.007447544813520991,0.0,0.0,-0.006975952869769908,0.0,0.0,-0.005445985081839763,0.0,0.0,0.0,0.0,0.052493421171677074,0.020053569089503603,0.017334670418864585,-0.020897191120593014,0.0028935708449444085,-0.018022938286635433,-0.22087496013666322,0.003570673179801367,0.03748280107103167,0.0,0.001001115981992481,-0.003770460482243335,0.0,0.0,-0.06157841302215998,0.0366744477973879,0.0,0.004854854769682229,-0.005997498617015509,0.0,-0.008825931610996126,0.0,0.0,0.0032280465571432326
1,5578,0.4846666666666667,0.6666666666666666,0.0,0.026802035065290882,0.0,0.0,0.000477743014296548,0.0,0.0,0.0,-0.0023925144541762674,0.005995263235614806,0.0,0.003428508676264153,0.0,0.0,0.0,0.0030031524363571434,0.0013623115172260703,-0.0006811457200558196,0.0024259716257726853,-0.0021582362999375752,0.0,0.001890409737995552,0.0026514810328032742,-0.0019425008989611878,0.0,0.0,0.0009338416191951607,0.0006825109237402889,0.00120563266281933,0.0,0.0021708838553116637,0.0010866114252161114,0.0011657807366192282,-0.0014314276455956658,0.0068068247719408675,-0.0035237567870527687,0.0,-0.002050195067505613,-0.0008318819515747242,-0.0011544896642599596,0.000819805343230618,-0.002441082487033899,0.0014149218936935224,-0.0009706449281398853,0.0030864436187031876,-0.0014922606068924471,0.0007109057546491818,-0.0012484078451784973,0.0021981355215165256,-0.0009134500490499143,0.0012114566765836056,0.0,-0.0010036188548463165,0.0006610129111921388,-0.0037773395846052295,-0.00045277640474421606,0.0011252004692396582,0.0,0.0,0.005775423108340165,-0.0009579931991423953,0.0,0.006423219882404158,0.0,0.0,0.004141188681095662,0.0008553654287695304,0.0,-0.003166760008120345,0.0,0.0,0.002403676986200694,0.0,0.0,0.004378580959603588,0.0,0.0,0.003870487097233675,0.0,0.004250808990029878,-0.01967322518825766,0.0038735598738870985,0.01055377926605416,0.004062576484516049,0.00649477929237722,0.0682747513076799,0.0,-0.005147028742860664,0.0,0.0,0.0008565635144028358,0.0,0.0005913674627498121,0.02185863628946986,0.016142295254384657,0.0,-0.002574614509058905,-0.002253127772097986,-0.0031528125948824415,0.006369067986668459,0.0,0.0,0.002898318872890715
2,3074,0.4846666666666667,5.551115123125783e-17,0.0,-0.07436399738502285,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036448147358457356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027487014487388196,0.004137867059490195,0.0,0.006151622974214782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007784433686066509,-0.005447905540771313,0.0,0.0,0.0,0.0,0.0,-0.005108303443330493,0.0,-0.003020356958773871,0.0,0.0,-0.004738673568278563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018163563210621212,0.0,0.0,-0.017108348103757158,0.0,0.0,-0.006802880339551657,0.0,0.0,-0.008154277515363668,0.0,0.0,-0.009125702105266705,0.0,0.0,-0.00561624929656945,0.0,0.0,-0.007614100811801558,0.0,0.03564389637658505,0.02967521438983845,-0.01754465297250312,-0.007045775917306888,0.0,0.005529733168185802,-0.3036837435055364,0.0,-0.009475243574044593,0.0,0.0,0.0,0.0,-0.007248478604052378,-0.06480097942186198,0.008053178263183018,0.0,0.005006803600227526,0.0,0.0,-0.005192667725459621,0.0,0.0,0.0
3,8539,0.4846666666666667,0.33333333333333337,0.0,-0.06822396815817501,0.0,0.0,0.0016506618499344545,0.0,0.0,0.0,-0.07750434234022568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037410146951257317,-0.005341076061344196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004797309649014332,0.004343404500771873,0.0,0.0,0.0,0.0,0.0,0.0,0.011066203372705783,0.0,0.0,0.011458732676402149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005348371848460746,0.0,0.0,0.004757627029764756,0.0,0.0,0.007107935833290033,0.0,0.003953119600771442,-0.019695114109072098,0.010594774269051551,0.009158374036864377,0.0040006414196102034,0.006770670213054335,0.05299580201688783,0.0,-0.0028877032579208667,0.0,-0.004531604941106233,0.0,0.0,0.0,0.0,-0.10865445689607785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003354908716907662
4,7193,0.4846666666666667,0.6666666666666666,0.0031253287281717795,-0.004186085320016813,0.0,0.0,0.0050631848308787305,0.0,0.0,0.0,0.0,0.006821631672226645,-0.0021207178720183263,0.0,0.0,0.0012471741100670666,0.0010936896137532484,0.002529731394210984,0.0008002360264714378,-0.0009035783674708607,-0.0011201865430356503,0.0,0.0,-0.0009744849268243951,-0.0004159286446836413,-0.0004886578353949809,0.0004400140031710473,0.0,0.0,0.0,-0.0005546467233726238,0.0,0.0007512157188185192,0.0009191936184890422,0.0006638846477019389,-0.0008693417707358415,0.006273234797647508,-0.003226018132511149,-0.0007263880451797457,-0.0015537285282373938,-0.0015689681032380175,0.0,-0.0016911977052660836,-0.0023024381123829094,0.0024721663979523243,-0.0030838409018191094,-0.0014769132476223914,0.0006533822538726497,0.0013497878943023245,0.0013697201007529013,0.0,0.0004413136437944976,0.0,0.0,0.0,0.0012512640578667585,0.0,-0.001135921091993786,0.0007236275693193828,0.0,0.0,0.010887729199392208,0.0,0.0,0.007847559013638303,0.0,0.0,0.0055319235389206444,0.0024731071525192594,0.0,0.002407781626246278,0.0,0.0,0.004427866527536062,0.0008476903553445817,0.0,0.006983590725933546,0.0,0.0,0.005184479468971239,0.0,0.008461306328499896,-0.022816669954022147,0.01190650785890897,0.013013721108467822,0.005503101522345133,0.005850225807165564,0.09102634391328014,-0.0008320709159396059,-0.008951385823204854,-0.0006469864927279567,0.0007738602200017586,0.0014602515776462681,-0.0008099849685963074,-0.0036945859274711778,-0.007274838145686365,0.025697812641193068,0.0,0.0,-0.0012705480275221079,0.00032869764968154253,-0.0004155334808674942,0.0007425317403951421,0.0,0.007765776552285442
5,7040,0.4846666666666667,0.6666666666666667,0.0,0.028240606971517136,0.0,0.0,0.0022597644353281924,0.0,0.0,0.0,0.0,0.0019913630343223695,0.0,0.0,0.0,-0.001272196500539956,0.0,-0.0011456443341706615,0.0,0.0011831159375598472,0.0,0.0,0.0,0.0,-0.00232298857129434,-0.001223963528909069,-0.0029200232274672598,0.0011104529692230933,0.002192781368726854,0.0,0.00031756785375716706,0.0,0.0013465029153112724,0.001118586870136085,0.0,0.0010610305142474722,0.003572950698264834,-0.0025958294312652523,0.000753198409053703,0.0,0.0005115723548492185,-0.0020828210354087782,0.0022466622450690197,-0.0013940344332102857,-0.00127836872111541,0.0,0.0,0.0017472585806164024,0.0005818845996145506,0.0011166707957157925,0.0,0.0004076963993371654,0.0,0.0022618364682933166,0.0009845245732644085,-0.0012221360520330653,0.0011266568367060122,-0.0009294062669784608,0.0,-0.001986424724627186,0.0,0.0070741310982714405,0.0,0.0,0.006442046393439976,0.0,0.0,0.0037603065620815113,0.0,0.0,-0.0019069176567634905,0.0,0.0,0.002599284838045353,0.0,0.0,0.0028173224778893645,0.0,0.0,0.005082274565191987,0.0,0.0006725860646956221,-0.018917086819147364,0.007130684760117967,0.00984043809693801,0.0055278709423994,0.005437876227634313,0.06920222769323116,0.0006210078395955326,-0.004869749999619806,0.0,-0.0008612714267470452,-0.0018933657898959695,0.004764978633503311,0.00545791318264342,0.01976322301206679,0.016072485002938366,0.0,0.0,0.0013607261624507528,-0.0011163269125851508,-0.0011327816867946865,0.0005956328952209783,0.0,0.002715635839304037
6,355,0.4846666666666667,0.6666666666666667,5.403883687702002e-05,0.025315620160155927,0.0,0.0,0.0020910544782920463,0.0,0.0,0.0,0.0,0.003908410153868614,-0.0007207260830221877,-0.0023514071591378854,0.0,0.0009608413503578006,0.0010301545444733127,0.0,0.0,-0.0014193117847882005,0.0009146184886761883,0.0,0.0,0.0,-0.0013733082689415756,0.0,0.001141008412200698,0.0013872919348751104,0.0009814856382035335,0.0,0.0,0.0012220161187060051,0.0,0.0,0.0,0.0,0.00640510822592718,-0.0038808331244011276,0.0,0.0,-0.004405830542960799,0.0,0.0,-0.002501663899109875,0.0,-0.0028673443742877054,0.0,-0.0017918881294637923,0.0,0.0,0.0,0.0,0.0,0.0,0.0012509015725633765,0.0015609975716699134,0.0,0.0016222345514837035,0.0,0.0,0.0,0.006040956871473136,0.0,0.0,0.00601033204758127,0.0,0.0,0.0019898337028714935,0.0014956629995774486,0.0,-0.0036759990028796393,0.0,0.0,0.003873816665032901,-0.0010335618087598218,0.0,0.0037034158616048385,0.0,0.0,0.00483109479052935,0.0,0.0046414942322886305,-0.01604270382220178,0.007406159972135151,0.011789063902744467,0.004251330092601063,0.00433240898018817,0.0690177601767314,0.001441299324791568,-0.007617934602199912,0.002053646594307384,0.0,0.0,0.004049519795143377,0.007432130048036614,0.019525815815515636,0.014691466189953857,0.0,0.0,-0.0009453057860059832,0.0,0.0,0.0,0.0,0.004204828286722084
7,4876,0.4846666666666667,0.6666666666666666,-0.0011442676102687858,0.02942288425724969,0.0,0.0,0.004012289637365437,0.0,0.0,0.0,0.0007794369180719343,0.005317743070987886,0.0,0.0003087111152079488,0.0,-0.002448851559033744,-0.0024773872845414535,0.000873601307361724,0.002838965773390828,0.0,0.0005149613877102786,-0.0020294131838924177,0.001989921214286012,0.000411757620787891,-0.00015051076297027964,-0.002345683740872279,-0.0017962409481379466,-0.0013644970468051014,0.0,-0.0009932233029122236,-0.0007087824823518472,0.001820857746756518,-0.0010909603961661843,-0.0008843193207357722,0.0,0.0014750758880374545,0.006680939686198629,-0.0040417639423738425,0.002387536170022276,-0.0018092138988979214,0.0014647903408840184,-0.0009277341250261127,0.0018279659320988276,0.00020291702496696523,0.0006261462480480105,0.0009903083733975716,-0.0009167975825498979,-0.002262038193577021,-0.0010707304260584023,0.0,-0.0018295734612095735,-0.00030094040869676824,-0.0006944014768390928,0.0,0.0005534949660558438,0.0023368184470496916,-0.0011230125202174482,0.0,0.002870254587237954,-0.0029718125568616574,0.0,0.008018104435324979,-0.0005826862370177038,0.0,0.00834643903700648,0.0,0.0,0.00402690790822087,0.00030648364619712226,0.0,-0.001865736327018744,0.0,0.0,0.0039809483736764645,-0.001326270106351623,0.0,0.006103372793827326,0.0,0.0,0.006878298399393614,0.0,0.004576944001432781,-0.01654816644435405,0.007136499240928383,0.009935143300594316,0.0047368495634113154,0.007310786656549435,0.06941217283573853,0.0005553090522551878,-0.0038923741465205866,0.000610588307203032,-0.0021873645663820877,-0.001982815247887202,-0.0017368829415049139,-0.0025373200434691185,0.01873512915485063,0.018678829069643212,0.0,0.0014243269894261966,-0.0003080970774479218,0.0006116619101438197,-0.002404239627877736,-0.0013131913920357639,0.0,0.002975127999866073
8,5467,0.4846666666666667,0.6666666666666666,0.0,0.02683438965372826,0.0,0.0,0.0011670763061796068,0.0,0.0,0.0,0.0010348565566544424,0.0030399668353848722,0.0,0.0014894108163421309,0.0,-0.0019511092778042084,0.0007123561780239381,-0.0013270672624735962,0.0028647712918603006,0.0016367314900493583,0.0,0.0014184582883919282,-0.0010020579129173732,0.0020035834001072192,-0.0018835112340643472,-0.0027937515652821355,0.0,0.0017564624449825906,0.0017121801262730784,0.0,0.0,0.0021711027700870842,-0.0023028605701935494,0.0,-0.0017083784568611424,0.0006441391701172427,0.007934083225994213,-0.0016483768518078552,-0.003332796483868658,0.000798732015893243,-0.0007977055408783627,0.0007971848677569949,-0.0016515580396617492,-0.0023741693800011696,-0.0007694843289473416,-0.0015865656300096899,0.0008869143607270568,0.0025800260508322646,0.002253155390323338,0.0,-0.0025988928251211236,-0.001083945535928777,0.0005278685792989382,0.0,0.0007219039575687907,-0.001064598906814264,0.0016596400680489822,0.0,0.00038629786004518006,0.0,0.0,0.00512357136297559,0.0009258568180630529,0.0,0.007040602787815791,0.0,0.0,0.0043800266852180615,0.0,0.0,-0.0010866777453863263,0.0,0.0,0.004077619510353784,-0.0021900489679479913,0.0,0.002181081302620897,0.0,0.0,0.004801382988259386,0.0,0.002394485660950641,-0.0176359870705208,0.005441547732276269,0.011917974476907784,0.0019661339803920754,0.0032351689164036067,0.07026782100386515,0.0,-0.004178871256472204,0.0014134109812155777,0.003764048647671681,0.001064778933558781,-0.002284697788161609,-0.0014808590276204198,0.02242511002415426,0.02064323620623482,0.0,0.0,0.0,0.0,-0.0017683814856686861,0.0014851911689556358,0.0,0.0009220122518494578
9,5680,0.4846666666666667,0.6666666666666666,0.0,0.027003775948685835,0.0,0.0,0.0038730479044885037,0.0,0.0,0.0,0.0,0.0027556819063264295,0.0,0.0020893703585053627,0.0,0.0011132975129418028,0.0037476882016199706,-0.0013799191730023113,0.0,-0.0025075284035486825,0.0,0.0029550297603847396,0.0009454674158372073,-0.0005670402386858222,0.00013965023495745232,-0.002195955815955691,-0.0011009493263661456,0.0,0.0010259109065304476,0.0,0.0008422569717801299,0.0003898969361286449,-0.001465460538603604,0.0016751107207135254,0.0015444139628269498,-0.0017884780641393917,0.004304221681829329,-0.0027448992848300305,-0.0019841774398622523,0.0,-0.0010700925573899516,0.0,0.0006525497137784142,-0.0018967251183943348,0.0003982859347637384,-0.0017317468007392877,0.0,0.0,-0.0022841207514873625,0.0,0.001348842869895471,0.00023880688893107728,0.0016706101539336886,-0.0008388325689066112,0.00034117757134470306,0.0006568555637907152,0.00231632638255344,0.001641899224391737,-0.001190622941465419,-0.001141735189628467,0.0,0.010334506382046891,0.0019923441548004425,0.0,0.008155120752165967,0.0,0.0,0.005542262353985037,-0.0022897773999244362,0.0,-0.001011412133764535,0.0,0.0,0.0038181536307355358,-0.0009459209853037465,0.0,0.0059698098392031015,0.0,0.0,0.006283482553052484,0.0,0.002331762406528041,-0.021745282162150707,0.009494070634684193,0.01162754919053382,0.0024968575736168284,0.0030217525551315453,0.07253195177882828,-0.0007639219389106094,-0.008907842342656895,0.0,0.0,-0.0011965983939851697,-0.003934325909094135,-0.0008328929259305485,0.021662181704862844,0.019235445921163045,0.0,0.0,0.0,0.0,-0.0020591426216656395,0.001798454094227826,0.0,0.0016095207738865414
